Date	Grid	Trapline	Species	Fate	Age	Sex	TagLeft	TagRight	Orange Mites (Y/N)	Weight	ReproCond	Year		
2016-08-16	Falls	3	2	Recap	A	2	50941		1	19.5	NR	1		
2016-08-17	Falls	3	2	Recap	A	2	50941		1	21	NR	1		
2016-08-02	Falls	3	2	New Tag	A	1	50942		1		SCR	1		
2016-08-03	Falls	3	2	Recap	A	1	50942		1	30.5	SCR	1		
2016-08-16	Falls	3	2	Recap	A	1	50942		1	47.5	SCR	1		
2016-08-17	Falls	3	2	Recap	A	1	50942		1	28	SCR	1		
2016-08-03	Falls	2	2	New Tag	A	2	50947		1	30.5	PREG/LAC	1		
2016-08-16	Falls	2	2	Recap	A	2	50947		1	30	Lac	1		
2016-08-17	Falls	2	2	Recap	A	2	50947		1	28	Lac	1		
2016-08-18	Falls	2	2	Recap	A	2	50947		1	29	LAC	1		
2016-08-23	Falls	4	2	Recap	SA	1	50950		1	19	SCR	1		
2016-07-25	Falls	4	2	New Tag	SA	1	50958		1	18	SCR	1		
2016-08-10	Falls	4	2	Recap	A	1	50958		1	21.5	NSCR	1		
2016-07-25	Falls	4	2	New Tag	A	2	50959		1	22	Perf	1		
2016-08-10	Falls	4	2	Recap	A	2	50959		1	30	PERF	1		
2016-08-22	Falls	4	2	Recap	A	2	50959		1	25	LAC	1		
2016-08-24	Falls	4	2	Recap	A	2	50959		1	26	LAC	1		
2016-07-25	Falls	3	2	New Tag	A	1	50960	50960	1	24	SCR	1		
2016-07-25	Falls	7	2	New Tag	A	2	51000		1	36.5	LAC	1		
2016-07-24	Falls	5	2	Recap	A	2	H650		1	30	Preg/Lac	1		
2016-07-25	Falls	5	2	Recap	A	2	H650		1	29	Preg/Lac	1		
2016-08-10	Falls	5	2	Recap	A	2	H650		1	33.5	PREG/LAC	1		
2016-08-23	Falls	5	2	Recap	A	2	H650		1	31	Lac	1		
2018-07-19	Falls	7	3	New Tag	A	1	1013		0	21	SCR	3		
2018-07-20	Falls	7	3	Recap	A	1	1013		0	19	NSCR	3		
2018-07-21	Falls	7	3	Recap	A	2	1013		0	19.5	LACT	3		
2018-07-16	Falls	5	3	Recap	A	1	1023		0	25	SCR	3		
2018-07-17	Falls	5	3	Recap	A	2	1023		0	24	SCR	3		
2018-07-18	Falls	5	3	Recap	A	1	1023		0	24.5	SCR	3		
2018-07-20	Falls	8	3	New Tag	A	1	1213		0	30	SCR	3		
2018-07-21	Falls	8	3	Recap	A	2	1213		0	30.5	LACT	3		
2018-08-05	Falls	8	3	New Tag	A	2	1359		0	21.5	NR	3		
2018-08-05	Falls	8	3	New Tag	A	2	1371		0	22.5	NR	3		
2018-08-13	Falls	8	3	Recap	A	2	1371		0	29	LACT	3		
2018-08-14	Falls	8	3	Recap	A	2	1371		0	27	LACT	3		
2018-08-15	Falls	8	3	Recap	A	2	1371		0	32.25	PREG/LACT	3		
2018-08-13	Falls	7	3	New Tag	A	2	1519		0	18	NR	3		
2018-08-14	Falls	7	3	Recap	A	2	1519		0	18	NR	3		
2018-08-15	Falls	7	3	Recap	A	2	1519		0	17	NR	3		
2016-08-22	Falls	4	3	New Tag	A	2	2530		1	19.5	NR	1		
2016-08-23	Falls	5	3	New Tag	SA	1	2534		1	19	NSCR	1		
2016-08-23	Falls	5	3	New Tag	SA	2	2535		1	17.5	NR	1		
2016-08-24	Falls	4	3	Recap	A	2	2536		0	21	NR	1		
2016-08-23	Falls	3	3	New Tag	J	2	2539		1	11	NR	1		
2016-08-23	Falls	4	3	New Tag	A	2	2541	2541	1	20	NR	1		
2016-08-24	Falls	4	3	Recap	SA	2	2541	2541	1	18	NR	1		
2016-08-24	Falls	5	3	New Tag	SA	1	2545		1	18.5	NSCR	1		
2017-07-20	Falls	8	3	Recap	A	1	2823		1	20	SCR	2		
2017-07-21	Falls	8	3	Recap	A	1	2823		1	22.5	SCR	2		
2017-08-01	Falls	8	3	Recap	A	1	2823		0	24	SCR	2		
2017-08-02	Falls	8	3	Recap	A	1	2823		0	23	SCR	2		
2016-08-16	Falls	2	3	New Tag	SA	2	2878		1	16.5	NR	1		
2016-08-17	Falls	2	3	Recap	A	2	2878		1	19	NR	1		
2016-08-17	Falls	2	3	New Tag	A	1	2884	2884	1	38	Lac	1		
2016-08-18	Falls	2	3	Recap	A	1	2884	2884	1	34	NSCR	1		
2016-08-17	Falls	2	3	New Tag	SA	1	2887		0	16.5	SCR	1		
2016-08-18	Falls	2	3	New Tag	A	2	2899		1	20.5	NR	1		
2016-08-23	Falls	7	3	New Tag	A	1	2933		1	26	NSCR	1		
2016-08-23	Falls	7	3	New Tag	SA	2	2934		1	17	NR	1		
2016-08-22	Falls	7	3	New Tag	A	2	2946		1	20.5	NR	1		
2017-07-13	Falls	7	3	Recap	A	2	2946		0	22	LACT	2		
2017-07-20	Falls	7	3	Recap	A	2	2946		1	22.5	LACT	2		
2017-07-21	Falls	7	3	Recap	A	2	2946		1	22.5	PREG/LACT	2		
2017-08-14	Falls	7	3	Recap	A	2	2946		1	22.5	LACT	2		
2017-08-15	Falls	7	3	Recap	A	2	2946		1	20.5	LACT	2		
2017-08-16	Falls	7	3	Recap	A	2	2946		1	19.5	LACT	2		
2018-07-21	Falls	7	3	Recap	A	2	2946		0	25	LACT	3		
2018-08-05	Falls	7	3	Recap	A	2	2946		0	22	NR	3		
2018-08-06	Falls	7	3	Recap	A	2	2946		0	19	LACT	3		
2016-08-24	Falls	7	3	Recap	A	1	2947		1	21.5	NSCR	1		
2016-08-04	Falls	1	3	New Tag	A	1	04126		1	22.5	SCR	1		
2016-08-04	Falls	1	3	Recap	A	1	04142		1	20	SCR	1		
2016-08-05	Falls	1	3	Recap	A	1	04142		1	19	SCR	1		
2016-08-06	Falls	1	3	Recap	A	1	04142		1	20	SCR	1		
2016-08-07	Falls	1	3	Recap	SA	1	04142		1	19	NSCR	1		
2016-08-16	Falls	1	3	Recap	A	1	04142		1	20	SCR	1		
2016-08-03	Falls	1	3	New Tag	SA	1	04146		1	16.5	NSCR	1		
2016-08-05	Falls	1	3	Recap	SA	2	04146		0	16	Perf	1		
2016-08-06	Falls	1	3	Recap	SA	2	04146		0	17	NR	1		
2016-08-07	Falls	1	3	Recap	SA	2	04146		0	17	NR	1		
2016-08-03	Falls	1	3	New Tag	A	1	04149		1	19.5	SCR	1		
2016-08-05	Falls	1	3	Recap	A	1	04149		1	19	SCR	1		
2016-08-06	Falls	1	3	Recap	A	1	04149		1	20.5	SCR	1		
2016-08-03	Falls	1	3	New Tag	A	2	04150		0	23.5	Lac	1		
2016-08-04	Falls	1	3	Recap	A	2	04150		0	21	Perf/Lac	1		
2016-08-05	Falls	1	3	Recap	A	2	04150		0	22	Preg/Lac	1		
2016-08-06	Falls	1	3	Recap	A	2	04150		0	23	Preg/Lac	1		
2016-08-07	Falls	1	3	Recap	A	2	04150		0	23	Perf	1		
2016-08-05	Falls	1	3	New Tag	A	2	04155		0	15	Perf	1		
2016-08-04	Falls	3	3	New Tag	SA	1	04158		1	15	SCR	1		
2016-08-04	Falls	3	3	New Tag	A	2	04161		1	27	Perf/Lac	1		
2016-08-04	Falls	3	3	New Tag	A	2	04162		0	17.5	Perf/Lac	1		
2016-08-04	Falls	1	3	New Tag	SA	1	04175		1	17	SCR	1		
2016-08-05	Falls	1	3	Recap	SA	1	04175		1	16	SCR	1		
2016-08-06	Falls	1	3	Recap	SA	1	04175		1	17	SCR	1		
2016-08-07	Falls	4	3	New Tag	A	1	04181		1	22	SCR	1		
2016-08-16	Falls	1	3	New Tag	A	2	11951		0	19.5	PREG	1		
2017-07-15	Falls	1	3	Recap	A	2	11951		0	27.5	PREG/LACT	2		
2017-07-25	Falls	1	3	Recap	A	2	11951		0	26	LACT	2		
2017-07-26	Falls	1	3	Recap	A	2	11951		0	23	LACT	2		
2016-08-16	Falls	1	3	New Tag	SA	2	11954		1	17.5	NR	1		
2016-08-17	Falls	1	3	Recap	A	1	11954		1	18	NSCR	1		
2016-08-16	Falls	4	3	New Tag	A	1	11959		1	19	NSCR	1		
2016-08-18	Falls	1	3	New Tag	SA	1	11965		1	15.5	SCR	1		
2016-08-17	Falls	1	3	New Tag	A	2	11966		1	20	NR	1		
2016-08-17	Falls	1	3	New Tag	A	1	11968		1	19.5	NSCR	1		
2016-08-17	Falls	1	3	New Tag	J	2	11974		1	14	NR	1		
2016-08-10	Falls	8	3	New Tag	A	2	11977		1	22	LAC	1		
2016-08-11	Falls	8	3	Recap	A	2	11977	11977	1	23	Lac	1		
2016-08-10	Falls	8	3	New Tag	SA	1	11978		1	17	SCR	1		
2016-08-11	Falls	8	3	Recap	SA	1	11978		1	18	SCR	1		
2016-08-10	Falls	8	3	New Tag	A	1	15776		1	26	SCR	1		
2016-08-06	Falls	3	3	New Tag	J	2	15782		1	12	NR	1		
2016-08-07	Falls	4	3	Recap	SA	2	15782		1	19	Perf	1		
2016-08-06	Falls	3	3	New Tag	SA	1	15783		1	18	SCR	1		
2016-08-07	Falls	4	3	Recap	A	1	15783		1	19	SCR	1		
2016-08-06	Falls	1	3	New Tag	A	2	15784		0	25	Preg/Lac	1		
2016-08-05	Falls	4	3	New Tag	SA	1	15791		1	16	SCR	1		
2016-08-05	Falls	4	3	New Tag	A	2	15792		1	36	Preg	1		
2016-08-05	Falls	1	3	New Tag	A	1	15800		1	19.5	SCR	1		
2016-08-09	Falls	7	3	New Tag	SA	1	17906		1	18	SCR	1		
2016-08-10	Falls	7	3	New Tag	A	1	17909		0	26	SCR	1		
2016-08-10	Falls	8	3	New Tag	A	1	17917		1	21.5	SCR	1		
2016-08-10	Falls	8	3	New Tag	A	1	17918		1		SCR	1		
2016-08-11	Falls	8	3	Recap	A	1	17918		1	23	SCR	1		
2016-08-10	Falls	8	3	New Tag	A	2	17919		1	17	NR	1		
2016-08-16	Falls	2	3	New Tag	SA	1	17926		1	16	NSCR	1		
2016-08-07	Falls	4	3	New Tag	A	2	17980		1	18	NR	1		
2016-08-10	Falls	5	3	New Tag	A	2	17988		0	21.5	NR	1		
2016-08-09	Falls	4	3	New Tag	A	2	17989		1	22	PREG	1		
2016-08-10	Falls	4	3	Recap	A	2	17989		1	20.5	NR	1		
2016-08-11	Falls	4	3	Recap	A	2	17989		1	19.5	NR	1		
2017-07-13	Falls	7	3	Recap	A	2	39166		0	23	PERF	2		
2017-07-19	Falls	7	3	Recap	A	2	39166		0	23	PERF	2		
2017-07-21	Falls	7	3	Recap	A	2	39166		0	22.5	PERF	2		
2017-07-31	Falls	5	3	Recap	A	2	39320		1	23	PERF	2		
2017-08-01	Falls	5	3	Recap	A	2	39320		1	22	PERF	2		
2017-08-14	Falls	5	3	Recap	A	2	39320		0	21	PERF	2		
2017-08-15	Falls	5	3	Recap	A	2	39320		0	21	PERF	2		
2017-08-16	Falls	5	3	Recap	A	2	39320		0	20	PERF	2		
2017-07-21	Falls	5	3	Recap	A	1	39328		0	20	SCR	2		
2017-07-25	Falls	2	3	New Tag	A	2	39371	39371	0	25	LACT	2		
2017-08-02	Falls	7	3	New Tag	A	2	39402	39402	0	24	PREG/LACT	2		
2017-08-14	Falls	7	3	Recap	A	2	39402	39402	1	21.5	LACT	2		
2017-08-15	Falls	7	3	Recap	A	2	39402	39402	1	19	LACT	2		
2017-08-16	Falls	7	3	Recap	A	2	39402	39402	1	22.5	LACT	2		
2017-08-16	Falls	5	3	New Tag	A	2	39422		0	26	NR	2		
2017-08-09	Falls	4	3	New Tag	A	1	39427		1	21.5	SCR	2		
2017-08-10	Falls	4	3	Recap	A	1	39427		1	22	SCR	2		
2017-08-01	Falls	5	3	New Tag	A	1	39444		1	30	SCR	2		
2017-08-16	Falls	5	3	Recap	A	1	39444		0	26	SCR	2		
2017-07-25	Falls	1	3	New Tag	A	2	39451		0	27	LACT	2		
2017-07-26	Falls	1	3	New Tag	A	1	39457	39457	0	24	SCR	2		
2017-07-15	Falls	1	3	New Tag	A	2	39476		0	27.5	PREG/LACT	2		
2017-07-20	Falls	5	3	New Tag	A	1	39497		0	25	SCR	2		
2017-07-21	Falls	5	3	Recap	A	1	39497		0	23	SCR	2		
2017-08-01	Falls	5	3	Recap	A	1	39497		1	22	SCR	2		
2017-08-16	Falls	5	3	Recap	A	1	39497		0	24	NSCR	2		
2017-07-20	Falls	5	3	New Tag	A	2	39498		0	22	LACT	2		
2017-07-21	Falls	5	3	Recap	A	2	39498		0	21	LACT	2		
2017-08-01	Falls	5	3	Recap	A	2	39498		1	21.5	LACT	2		
2017-08-15	Falls	5	3	Recap	A	2	39498		0	19.5	NR	2		
2017-08-16	Falls	5	3	Recap	A	2	39498		0	19	LACT	2		
2017-07-20	Falls	4	3	New Tag	A	2	39499		1	28.5	PREG	2		
2017-07-25	Falls	1	3	New Tag	A	1	39728		1	28	SCR	2		
2017-07-13	Falls	7	3	New Tag	A	2	39752		0	22	LACT	2		
2017-07-20	Falls	7	3	Recap	A	2	39752		0	18	LACT	2		
2017-07-21	Falls	7	3	Recap	A	2	39752		0	24	LACT	2		
2017-07-13	Falls	7	3	Recap	A	2	39759	39759	0	23.5	PREG/LACT	2		
2017-07-19	Falls	7	3	Recap	A	2	39759	39759	0	21	LACT	2		
2017-07-20	Falls	7	3	Recap	A	2	39759	39759	0	19.5	LACT	2		
2017-07-21	Falls	7	3	Recap	A	2	39759	39759	0	19	LACT	2		
2017-07-31	Falls	7	3	Recap	A	2	39759	39759	0	22	LACT	2		
2017-08-01	Falls	7	3	Recap	A	2	39759	39759	0	19	LACT	2		
2017-07-13	Falls	7	3	Recap	A	1	39760		0	21	SCR	2		
2017-07-19	Falls	7	3	Recap	A	1	39760		0	19	NSCR	2		
2017-07-13	Falls	7	3	Recap	A	1	39772	39772	0	18.5	SCR	2		
2017-07-13	Falls	8	3	New Tag	A	2	39783		0	33.5	PREG/LACT	2		
2017-07-21	Falls	8	3	Recap	A	2	39783		0	24	LACT	2		
2017-07-31	Falls	8	3	Recap	A	2	39783		0	29	PREG/LACT	2		
2017-08-14	Falls	8	3	Recap	A	2	39783		1	23	LACT	2		
2017-08-15	Falls	8	3	Recap	A	2	39783		1	22	LACT	2		
2017-08-16	Falls	8	3	Recap	A	2	39783		1	24.5	LACT	2		
2017-07-13	Falls	8	3	New Tag	A	1	39784		0	23	SCR	2		
2017-07-20	Falls	8	3	Recap	A	1	39784		0	20.5	SCR	2		
2017-07-14	Falls	1	3	New Tag	A	1	39793		0	20.7	SCR	2		
2017-07-15	Falls	1	3	Recap	A	1	39793		0	20	SCR	2		
2017-08-15	Falls	8	3	New Tag	SA	1	39890		1	13.5	NSCR	2		
2016-08-03	Falls	1	3	New Tag	A	1	041142		1	18.5	SCR	1		
2016-07-13	Falls	5	3	Recap	A	2	50449		0	24.5	LAC	1		
2016-07-14	Falls	5	3	Recap	A	2	50449		0	24	LAC	1		
2016-07-13	Falls	7	3	Recap	A	2	50481	50481	0	27	Preg/Lac	1		
2016-07-20	Falls	1	3	Recap	A	1	50495		0	21	SCR	1		
2016-07-21	Falls	1	3	Recap	A	1	50495	RIP	0	20.5	SCR	1		
2016-08-04	Falls	1	3	Recap	A	1	50495		0	19.5	SCR	1		
2016-08-07	Falls	1	3	Recap	A	1	50495		0	19.5	SCR	1		
2016-07-12	Falls	8	3	New Tag	A	2	50510	50510	1	26	Preg/Lac	1		
2016-07-14	Falls	8	3	Recap	A	2	50510	50510	1	23	Preg/Lac	1		
2016-07-24	Falls	8	3	Recap	A	2	50510	50510	0	22	NR	1		
2016-07-19	Falls	4	3	Recap	A	2	50554	50554	0	24	NR	1		
2016-07-13	Falls	5	3	Recap	A	2	50585	50585	0	31	Preg/Lac	1		
2016-07-14	Falls	8	3	Recap	A	2	50615	50615	0	31	Preg/Lac	1		
2016-07-24	Falls	8	3	Recap	A	2	50615	50615	0	27.5	LAC	1		
2016-07-25	Falls	8	3	Recap	A	2	50615	50615	0	27	LAC	1		
2016-08-10	Falls	8	3	Recap	A	2	50615	50615	0	31.5	Preg	1		
2017-07-13	Falls	8	3	Recap	A	2	50615	50615	0	26.5	PREG/LACT	2		
2017-07-19	Falls	8	3	Recap	A	2	50615	50615	1	27	LACT	2		
2017-07-20	Falls	8	3	Recap	A	2	50615	50615	1	23	LACT	2		
2017-07-21	Falls	8	3	Recap	A	2	50615	50615	1	24.5	LACT	2		
2017-07-31	Falls	8	3	Recap	A	2	50615	50615	0	25	LACT	2		
2016-07-21	Falls	2	3	Recap	A	2	50656	50656	0	19.5	LAC	1		
2016-08-02	Falls	2	3	Recap	A	2	50656	50656	0	23	NR	1		
2016-08-03	Falls	2	3	Recap	A	2	50656	50656	0	23.5	LAC	1		
2016-08-04	Falls	2	3	Recap	A	2	50656	50656	0	23	LAC	1		
2016-08-17	Falls	2	3	Recap	A	2	50656	50656	1	36	Preg/Lac	1		
2016-08-18	Falls	2	3	Recap	A	2	50656	50656	1	33.5	Preg/Lac	1		
2016-07-12	Falls	5	3	New Tag	A	1	50731		0	22	SCR	1		
2016-08-10	Falls	8	3	Recap	A	2	50735		1	19	LAC	1		
2016-07-14	Falls	5	3	Recap	A	2	50740	50740	0	31	LAC	1		
2016-08-24	Falls	5	3	Recap	A	2	50740	50740	1	22	NR	1		
2016-07-14	Falls	8	3	New Tag	A	2	50751		0	26.5	Preg/Lac	1		
2016-07-24	Falls	8	3	Recap	A	2	50751		0	28	LAC	1		
2016-07-25	Falls	8	3	Recap	A	2	50751		0	25	LAC	1		
2016-07-14	Falls	8	3	New Tag	A	2	50752		0	23	Preg/Lac	1		
2016-07-24	Falls	8	3	Recap	A	2	50752		0	19.5	LAC	1		
2016-07-14	Falls	8	3	New Tag	A	2	50753	50753	0	24	Preg/Lac	1		
2016-07-24	Falls	8	3	Recap	A	2	50753	50753	0	23	LAC	1		
2016-08-09	Falls	8	3	Recap	A	2	50753	50753	1	20.5	Preg/Lac	1		
2016-08-11	Falls	8	3	Recap	A	2	50753	50753	1	21	Lac	1		
2016-08-22	Falls	8	3	Recap	A	2	50753		1	24	NR	1		
2016-08-23	Falls	8	3	Recap	A	2	50753	50753	1	21	NR	1		
2016-07-13	Falls	8	3	New Tag	A	2	50771	50771	0	31	Preg/Lac	1		
2016-07-14	Falls	8	3	Recap	A	2	50771	50771	0	30.5	Preg/Lac	1		
2016-07-24	Falls	8	3	Recap	A	2	50771	50771	0	29	LAC	1		
2016-07-25	Falls	8	3	Recap	J	2	50771	50771	0	26	LAC	1		
2016-07-20	Falls	1	3	Retag	A	2	50802	50802	0	28	Preg/Lac	1		
2016-07-21	Falls	1	3	Recap	A	2	50802	50802	0	24	LAC	1		
2016-08-05	Falls	1	3	Recap	A	2	50802	50802	0	24	LAC	1		
2016-08-07	Falls	1	3	Recap	A	2	50802	50802	0	23	LAC	1		
2016-07-20	Falls	1	3	New Tag	J	1	50805		0	18.5	SCR	1		
2016-07-21	Falls	1	3	New Tag	A	2	50817		0	15.5	PREG	1		
2016-08-02	Falls	1	3	Recap	A	2	50817		1	24.5	Preg/Lac	1		
2016-08-04	Falls	1	3	Recap	A	2	50817		1	23	Perf/Lac	1		
2016-08-06	Falls	1	3	Recap	A	2	50817		1	22	LAC	1		
2016-07-21	Falls	2	3	New Tag	A	2	50837		0	24.5	Preg/Lac	1		
2016-07-21	Falls	2	3	New Tag	A	2	50838	50838	0	22.5	Preg/Lac	1		
2016-08-02	Falls	2	3	Recap	A	2	50838	50838	1	21.5	LAC	1		
2016-08-03	Falls	2	3	Recap	A	2	50838	50838	1	21.5	LAC	1		
2016-08-04	Falls	2	3	Recap	A	2	50838	50838	1	22.5	LAC	1		
2016-08-16	Falls	2	3	Recap	A	2	50838	50838	1	26.5	Lac	1		
2016-08-17	Falls	2	3	Recap	A	2	50838		1	26.5	Lac	1		
2016-07-23	Falls	7	3	New Tag	A	2	50858		1	23	NR	1		
2016-07-24	Falls	7	3	Recap	A	2	50858		1	23	LAC	1		
2016-07-25	Falls	7	3	Recap	A	2	50858		1	25	LAC	1		
2016-08-02	Falls	1	3	New Tag	A	1	50888		1	21.5	SCR	1		
2016-08-02	Falls	4	3	New Tag	A	1	50898		1	19	SCR	1		
2016-08-02	Falls	2	3	New Tag	A	1	50931		1	26	SCR	1		
2016-08-02	Falls	2	3	New Tag	SA	1	50938		1	16	SCR	1		
2016-08-02	Falls	3	3	New Tag	A	2	50939		0	21.5	LAC	1		
2017-07-14	Falls	3	3	Recap	A	2	50939		0	22	LACT	2		
2016-07-25	Falls	4	3	New Tag	A	2	50957		1	26	Preg/Lac	1		
2017-07-19	Falls	4	3	Recap	A	2	50957		0	30.5	PREG/LACT	2		
2017-07-20	Falls	4	3	Recap	A	2	50957		0	26.5	LACT	2		
2016-07-25	Falls	5	3	New Tag	A	1	50969		0	24	SCR	1		
2016-07-25	Falls	8	3	Recap	J	2	50994		0	15.5	NR	1		
2016-07-19	Falls	1	3	Recap	A	1	H066	H066	0	20	SCR	1		
2016-08-04	Falls	1	3	Recap	A	1	H066	H066	1	19.5	SCR	1		
2016-07-23	Falls	3	3	Recap	A	2	H410		1	19.5	Preg/Lac	1		
2016-08-09	Falls	3	3	Recap	A	2	H410		1	20	NR	1		
2016-08-10	Falls	8	3	Recap	A	1	H481		1	22	SCR	1		
